name,link
Haley Launches Stop Chicom Effort,https://www.nationalreview.com/corner/nikki-haley-launches-stop-communist-china-group/
The Mortgage Forbearance in the CARES Act Is Seriously Flawed,https://www.nationalreview.com/2020/04/coronavirus-relief-cares-act-mortgage-forebearance-seriously-flawed/
"Twelve Things that Caught My Eye: Hope & Charity + (April 23, 2020)",https://www.nationalreview.com/corner/twelve-things-that-caught-my-eye-hope-charity-april-23-2020/
Social Distancing Isn’t a Religion,https://www.nationalreview.com/2020/04/coronavirus-restrictions-identical-lockdowns-not-needed-everywhere/
Thank God We Can Take On So Much Debt,https://www.nationalreview.com/2020/04/coronavirus-relief-federal-spending-be-grateful-for-options/
"The dicey world of honorifics, &c.",https://www.nationalreview.com/2020/04/honorifics-and-titles-what-do-you-call-american-president/
Understanding African-American Deaths from COVID-19,https://www.nationalreview.com/2020/04/coronavirus-understanding-african-american-deaths-from-covid-19/
"Eat More Potatoes, America",https://www.nationalreview.com/the-morning-jolt/eat-more-potatoes-america/
How Our Shared Coronavirus Experience Will Change Us,https://www.nationalreview.com/2020/04/shared-coronavirus-experience-will-change-us-in-countless-ways/
"China to Provide Extra $30 Mil to WHO after Trump Cuts Funding, Criticizes ‘Severe Mismanagement’ of Pandemic",https://www.nationalreview.com/news/china-to-provide-extra-30-mil-to-who-after-trump-cuts-funding-criticizes-severe-mismanagement-of-pandemic/
"Coronavirus Update: U.S. Testing Increases, Deaths Fall",https://www.nationalreview.com/corner/coronavirus-update-u-s-testing-increases-deaths-fall/
Predictable Unintended Consequences,https://www.nationalreview.com/corner/predictable-unintended-consequences/
FDA Warns against Unsupervised Use of Chloroquine to Treat Coronavirus,https://www.nationalreview.com/news/fda-warns-against-unsupervised-use-of-chloroquine-to-treat-coronavirus/
Trump’s Immigration Proposal Takes the System Off Autopilot,https://www.nationalreview.com/corner/trumps-immigration-proposal-takes-the-system-off-autopilot/
Poll: Religious and Non-Religious Americans Split on Ventilator Rationing,https://www.nationalreview.com/corner/poll-religious-and-non-religious-americans-split-on-ventilator-rationing/
"The Models Weren’t Right, but That Death Toll Is Climbing Closer to That Projection",https://www.nationalreview.com/corner/the-models-werent-right-but-that-death-toll-is-climbing-closer-to-that-projection/
The ‘Failed State’ Canard,https://www.nationalreview.com/2020/04/the-failed-state-canard/
An Update on the IHME Model’s Performance,https://www.nationalreview.com/corner/an-update-on-the-ihme-models-performance/
"A Strategy for the U.S., Featuring Mark Helprin and Jay Nordlinger",https://www.nationalreview.com/2020/04/a-strategy-for-the-u-s-featuring-mark-helprin-and-jay-nordlinger/
"Twelve Things That Caught My Eye Today: Nigeria, Africa, Coronavirus Survival + (April 24, 2020)",https://www.nationalreview.com/corner/twelve-things-that-caught-my-eye-today-nigeria-africa-coronavirus-survival-april-24-2020/
U.S. Consumer Confidence Takes a Record Plunge,https://www.nationalreview.com/corner/consumer-confidence-takes-record-plunge/
Government Bears the Burden of Proof on Coronavirus Restrictions,https://www.nationalreview.com/2020/04/coronavirus-restrictions-government-bears-burden-of-proof-before-denying-freedoms/
"Plague Art, to Rivet, Horrify, or Heal",https://www.nationalreview.com/2020/04/art-review-plague-art-to-rivet-horrify-or-heal/
Yes It Goes On and On My Friends,https://www.nationalreview.com/the-weekend-jolt/yes-it-goes-on-and-on-my-friends/
Church on a Football Field?,https://www.nationalreview.com/2020/04/coronavirus-restrictions-how-to-safely-hold-church-services/
The Forgotten Hong Kong Flu Pandemic of 1968 Has Lessons for Today,https://www.nationalreview.com/2020/04/coronavirus-crisis-lessons-1968-hong-kong-flu-pandemic/
For the ,https://www.nationalreview.com/corner/for-the-new-york-times-exhibitionism-is-now-high-art/
Authoritarian Regimes Are Not Your Friend,https://www.nationalreview.com/the-morning-jolt/authoritarian-regimes-are-not-your-friend/
More on That Deadly Fish-Tank-Cleaner Cocktail,https://www.nationalreview.com/corner/more-on-that-deadly-fish-tank-cleaner-cocktail/
U.S. Turning the Corner on Coronavirus Testing,https://www.nationalreview.com/corner/u-s-turning-the-corner-on-coronavirus-testing/
Judging the U.S. Response to COVID-19,https://www.nationalreview.com/corner/judging-the-u-s-response-to-covid-19/
Some Swedish Businesses Face 90 Percent Drop in Demand Despite Being Allowed to Stay Open amid Coronavirus Outbreak,https://www.nationalreview.com/news/some-swedish-businesses-face-90-percent-drop-in-demand-despite-being-allowed-to-stay-open-amid-coronavirus-outbreak/
How Do You Reopen a Casino in an Era of ‘Social Distancing’?,https://www.nationalreview.com/corner/how-do-you-reopen-a-casino-in-an-era-of-social-distancing/
"Faith, Family, and Judge Justin Walker",https://www.nationalreview.com/bench-memos/faith-family-and-judge-justin-walker/
"China Says It Is ‘Victim’ of Coronavirus Disinformation, Accuses U.S. of ‘Hiding Something’",https://www.nationalreview.com/news/china-says-it-is-victim-of-coronavirus-disinformation-accuses-u-s-of-hiding-something/
Why I’m Not Clapping,https://www.nationalreview.com/2020/04/why-im-not-clapping/
Public vs. Private Responses to COVID-19,https://www.nationalreview.com/corner/public-vs-private-responses-to-covid-19/
Planned Parenthood’s Ambassador to CBS News,https://www.nationalreview.com/2020/04/planned-parenthoods-ambassador-to-cbs-news/
Can Restaurants Survive?,https://www.nationalreview.com/2020/04/can-restaurants-survive/
"In Debates, Democratic Presidential Aspirants Dithered in the Early Days of Coronavirus",https://www.nationalreview.com/2020/04/coronavirus-crisis-democratic-candidates-avoided-discussing-covid-19/
Blame Bill de Blasio,https://www.nationalreview.com/2020/04/blame-bill-de-blasio/
"Twenty-Five Things that Caught My Eye Today: Hope & Despair in the Time of Coronavirus (April 27, 2020)",https://www.nationalreview.com/corner/twenty-five-things-that-caught-my-eye-today-hope-despair-in-the-time-of-coronavirus-april-27-2020/
Texas to Allow Economy to Reopen in Stages Beginning This Week,https://www.nationalreview.com/news/coronavirus-texas-to-allow-economy-to-reopen-in-stages-beginning-this-week/
"21,000 More Deaths Than Normal in New York City Since March",https://www.nationalreview.com/corner/coronavirus-crisis-21000-more-deaths-than-normal-in-new-york-city-since-march/
"On ‘Supply-Chain Repatriation,’ It’s Buyer (and Nation) Beware",https://www.nationalreview.com/2020/04/coronavirus-crisis-supply-chain-repatriation-protectionism-not-solution/
The Hospital Crisis of Our Making,https://www.nationalreview.com/2020/04/coronavirus-crisis-some-hospitals-overwhelmed-many-underutilized/
COVID-19 and the Need to Hear Out Devil’s Advocates,https://www.nationalreview.com/2020/04/coronavirus-response-groupthink-failures-underestimating-possibility-of-unexpected/
Nursing Homes Are in Crisis. Shutting Down the Economy Won’t Help Them.,https://www.nationalreview.com/2020/04/coronavirus-pandemic-nursing-homes-crisis-shutting-down-economy-wont-help-them/
Our ‘Corona Project’,https://www.nationalreview.com/2020/04/coronavirus-crisis-americas-high-risk-high-cost-project/
We’ve Held Our Breath for Long Enough,https://www.nationalreview.com/the-morning-jolt/our-smartest-thinkers-are-taking-on-the-toughest-questions/
Judge Rules in Favor of Illinois Lawmaker Who Sued to Be Exempt from Stay at Home Order,https://www.nationalreview.com/news/judge-rules-in-favor-of-illinois-lawmaker-who-sued-to-be-exempt-from-stay-at-home-order/
Coronavirus Update: Monday Death Toll Lowest in Three Weeks,https://www.nationalreview.com/corner/coronavirus-update-monday-death-toll-lowest-in-three-weeks/
U.N. Secretary General: Use Plague Crisis to Make Fossil Fuel Industries ‘Pay’,https://www.nationalreview.com/corner/u-n-secretary-general-use-plague-crisis-to-make-fossil-fuel-industries-pay/
Science Can’t Govern Us,https://www.nationalreview.com/corner/science-cant-govern-us/
New York City’s Island of the Dead,https://www.nationalreview.com/2020/04/new-york-citys-island-of-the-dead/
Joe Biden’s Dr. Death,https://www.nationalreview.com/2020/04/joe-bidens-dr-death/
"No, Really, Our Potato Industry Is Struggling to Get Food to Consumers",https://www.nationalreview.com/corner/no-really-our-potato-industry-is-struggling-to-get-food-to-consumers/
Why Lockdown Now?,https://www.nationalreview.com/corner/why-lockdown-now/
Math Is Hard: Social-Science Lessons from COVID-19,https://www.nationalreview.com/2020/04/math-is-hard-social-science-lessons-from-covid-19/
On the Bleach,https://www.nationalreview.com/2020/04/coronavirus-president-trump-bleach-comments/
"To Confront China After Coronavirus, We Must See the Bigger Picture",https://www.nationalreview.com/2020/04/coronavirus-pandemic-china-confronting-chinese-communist-party/
Police Investigating Case of Woman Who Blamed Trump after Giving Her Husband Fish-Tank Cleaner,https://www.nationalreview.com/news/woman-who-blamed-trump-after-giving-her-husband-fish-tank-cleaner-now-under-investigation-for-murder/
Everything You’ve Ever Wanted to Know about Coronavirus Testing,https://www.nationalreview.com/the-morning-jolt/the-technicalities-of-large-scale-testing/
Early Trial Suggests Anti-Viral Drug Remdesivir May Be Effective for Coronavirus Patients,https://www.nationalreview.com/news/early-trial-suggests-anti-viral-drug-remdesivir-may-be-effective-for-coronavirus-patients/
Europe’s Moment of Truth,https://www.nationalreview.com/2020/04/europes-moment-of-truth/
"Good News in the Fight Against the Virus, on a Wide Variety of Fronts",https://www.nationalreview.com/corner/good-news-in-the-fight-against-the-virus-on-a-wide-variety-of-fronts/
The Coming Gap-Year Gap,https://www.nationalreview.com/2020/04/the-coming-gap-year-gap/
The Euro: No Roman Holiday,https://www.nationalreview.com/corner/the-euro-no-roman-holiday/
The Next Phase,https://www.nationalreview.com/2020/04/the-next-phase/
FDA Fast-Tracks Remdesivir for Emergency Use Following Positive Coronavirus Trial Results,https://www.nationalreview.com/news/fda-fast-tracks-remdesivir-for-emergency-use-following-positive-coronavirus-trial-results/
Life after Coronavirus: Bet on Less Change Than You Hope or Fear,https://www.nationalreview.com/2020/04/life-after-coronavirus-bet-on-less-change-than-you-hope-or-fear/
Morrissey’s Prophetic Journal of the Plague Year,https://www.nationalreview.com/2020/04/morrisseys-prophetic-journal-of-the-plague-year/
De Blasio the Denier,https://www.nationalreview.com/2020/04/coronavirus-crisis-bill-de-blasio-new-york-city-mayor/
"Twenty-One Things that Caught My Eye Today (April 29, 2020)",https://www.nationalreview.com/corner/twenty-one-things-that-caught-my-eye-today-april-29-2020/
Coronavirus Fatality Rate: How Sweden Compares to Its Scandinavian Neighbors,https://www.nationalreview.com/corner/coronavirus-fatality-rate-how-sweden-compares-to-its-scandinavian-neighbors/
Banning Mergers and Acquisitions: A Bad Idea at a Bad Time,https://www.nationalreview.com/2020/04/coronavirus-crisis-banning-mergers-and-acquisitions-bad-idea-at-a-bad-time/
The Techlash After COVID-19,https://www.nationalreview.com/2020/04/coronavirus-crisis-tech-industry-faces-backlash-after-pandemic/
CNN’s Chinese Propaganda,https://www.nationalreview.com/2020/04/cnn-coronavirus-coverage-china-news-network-toes-beijing-line/
The World Is Awaking to the Ugly Realities of the Chinese Regime,https://www.nationalreview.com/2020/04/coronavirus-crisis-world-awakens-ugly-realities-chinese-regime/
Where’s the Beef?,https://www.nationalreview.com/2020/04/coronavirus-crisis-meat-shortages-alarm-americans-threaten-trump-reelection/
No COVID-19 Spike from Wisconsin’s In-Person Voting,https://www.nationalreview.com/2020/04/coronavirus-wisconsin-election-no-spike-cases-after-in-person-voting/
Disbursing the NEA’s $75 Million in COVID Cash,https://www.nationalreview.com/2020/04/coronavirus-relief-how-national-endowment-for-the-arts-should-disburse-75-million/
This Law Prof Nails the Truth,https://www.nationalreview.com/corner/this-law-prof-nails-the-truth/
The Competing Risks of Reopening,https://www.nationalreview.com/the-morning-jolt/the-competing-risks-of-reopening/
"U.S. Marriage Rate Reaches Lowest Point Ever Recorded, Report Finds",https://www.nationalreview.com/news/u-s-rate-of-marriage-at-lowest-point-ever-recorded-report-finds/
The Week,https://www.nationalreview.com/magazine/2020/05/18/the-week-56/
COVID-19 Should Make Us Grateful for Technology,https://www.nationalreview.com/magazine/2020/05/18/covid-19-should-make-us-grateful-for-technology/
COVID-19 Is Not the Flu,https://www.nationalreview.com/magazine/2020/05/18/covid-19-is-not-the-flu/
RE: Weird Thing Today,https://www.nationalreview.com/magazine/2020/05/18/covid-19-test-rats/
COVID-19 Is Not a Unique Hardship for Millennials,https://www.nationalreview.com/magazine/2020/05/18/covid-19-is-not-a-unique-hardship-for-millenials/
What Will—and Won’t—COVID-19 Change about Our Politics?,https://www.nationalreview.com/magazine/2020/05/18/what-will-and-wont-covid-19-change-about-our-politics/
Michigan’s COVID Confusion,https://www.nationalreview.com/magazine/2020/05/18/michigans-covid-confusion/
Testing: The Way Out of This Trap,https://www.nationalreview.com/2020/04/testing-the-way-out-of-this-trap/
How Bad Is the Job Market?,https://www.nationalreview.com/corner/how-bad-is-the-job-market/
U.S. Intel Community Says COVID-19 ‘Not Manmade or Genetically Modified’,https://www.nationalreview.com/news/u-s-intel-community-says-covid-19-not-manmade-or-genetically-modified/
COVID Closes the Upright Citizens Brigade Theater,https://www.nationalreview.com/magazine/2020/05/18/covid-closes-the-upright-citizens-brigade-theater/
"Don’t Just Demand More Testing, Study What More Testing Requires",https://www.nationalreview.com/corner/dont-just-demand-more-testing-study-what-more-testing-requires/
Did Wisconsin’s April 7 Elections Cause a Spike in Coronavirus Cases? ,https://www.nationalreview.com/corner/did-wisconsins-april-7-elections-cause-a-spike-in-coronavirus-cases/
Senators Hawley and Baldwin Call for Antitrust Investigation into Meatpacking Industry,https://www.nationalreview.com/corner/senators-hawley-and-baldwin-call-for-antitrust-investigation-into-meatpacking-industry/
Does South Korea’s COVID-19 Case-Fatality Rate Tell Us Something?,https://www.nationalreview.com/corner/does-south-koreas-covid-19-case-fatality-rate-tell-us-something/
The Coming Clashes over Phase IV Legislation,https://www.nationalreview.com/corner/the-coming-clashes-over-phase-iv-legislation/
"Nothing to See Here, Just ‘Labs in China’ Being Sloppy with ‘Biological Disposal’",https://www.nationalreview.com/corner/nothing-to-see-here-just-labs-in-china-being-sloppy-with-biological-disposal/
Beyond the Magic Bullet: Medical Progress Is Often Incremental,https://www.nationalreview.com/2020/04/beyond-the-magic-bullet-medical-progress-is-often-incremental/
The Difficulty of Flu Comparisons,https://www.nationalreview.com/corner/the-difficulty-of-flu-comparisons/
House Oversight Republicans Urge Democrats to Investigate China’s Influence over WHO,https://www.nationalreview.com/news/house-oversight-republicans-urge-democrats-to-investigate-chinas-influence-over-who/
"As New Data Improve Our Understanding of COVID-19, Our Responses to It Could Become More Effective",https://www.nationalreview.com/2020/04/as-new-data-improve-our-understanding-of-covid-19-our-responses-to-it-could-become-more-effective/
The Senate Republican Bind,https://www.nationalreview.com/corner/the-senate-republican-bind/
Phase IV: Small Businesses Need Ongoing Relief,https://www.nationalreview.com/corner/coronavirus-relief-phase-4-small-businesses-need-ongoing-help/
"Judging America’s COVID Response, Ctd.",https://www.nationalreview.com/corner/judging-americas-coronavirus-response/
"Twenty Things that Caught My Eye Today: Sudan, Ethical COVID-19 Vaccine & More (April 30, 2020)",https://www.nationalreview.com/corner/twenty-things-that-caught-my-eye-today-sudan-ethical-covid-19-vaccine-more-april-30-2020/
Don’t Blame Bleachgate,https://www.nationalreview.com/2020/05/donald-trump-weak-poll-numbers-dont-blame-bleachgate/
The U.K. Should Abandon Plans to Collaborate with Huawei,https://www.nationalreview.com/2020/05/united-kingdom-huawei-deal-puts-british-interests-at-risk/
"No, Science Can’t Tell Us How to Respond to the Coronavirus",https://www.nationalreview.com/2020/05/coronavirus-response-science-cant-make-policy-decisions/
Godard Speaks on Cinematic and Scientific Viruses,https://www.nationalreview.com/2020/05/jean-luc-godard-instagram-interview-cinematic-and-scientific-viruses/
A Dubious Appointment to the Wisconsin Ethics Commission,https://www.nationalreview.com/2020/05/wisconsin-ethics-commission-scot-ross-dubious-partisan-appointment/
China Refuses to Allow WHO Reps to Investigate Coronavirus Origins,https://www.nationalreview.com/news/china-refuses-to-allow-who-reps-to-investigate-coronavirus-origins/
‘Conspiracy Theories’ and China’s Full-Court Press in American Media,https://www.nationalreview.com/the-morning-jolt/conspiracy-theories-and-chinas-full-court-press-in-american-media/
‘Wild West’: Philly Merchants Say Police Decision to Pull Back amid COVID-19 Has Led to Surge in Shoplifting,https://www.nationalreview.com/news/wild-west-philly-merchants-say-police-decision-to-pull-back-amid-covid-19-has-led-to-surge-in-shoplifting/
We Are Nearly Done with the Worst Five Weeks of Virus Hell,https://www.nationalreview.com/corner/we-are-nearly-done-with-the-worst-five-weeks-of-virus-hell/
"Inside the May 18, 2020, Issue",https://www.nationalreview.com/corner/inside-the-may-18-2020-issue/
The Lockdown Dilemma,https://www.nationalreview.com/2020/05/the-lockdown-dilemma/
Mitt Romney’s ‘Patriot Pay’ Proposal,https://www.nationalreview.com/corner/mitt-romneys-patriot-pay-proposal/
Most States Can Safely Relax Some Coronavirus Restrictions,https://www.nationalreview.com/2020/05/most-states-can-safely-relax-some-coronavirus-restrictions/
Trump Administration Says Planned Parenthood Will Not Receive Coronavirus Aid,https://www.nationalreview.com/news/trump-administration-says-planned-parenthood-will-not-receive-coronavirus-aid/
Biased Big Tech Firms Must Choose Between Their Split Personalities,https://www.nationalreview.com/2020/05/biased-big-tech-firms-must-pick-between-their-split-personalities/
Financial Markets Can’t Remain on Life Support Indefinitely,https://www.nationalreview.com/2020/05/coronavirus-us-economy-financial-markets-cant-remain-on-life-support-indefinitely/
COVID Cash for the Arts: Where to Start,https://www.nationalreview.com/2020/05/coronavirus-relief-how-federal-arts-agencies-should-distribute-funds/
"Sorry, Superfans: ",https://www.nationalreview.com/2020/05/television-review-parks-and-recreation-reunion-didnt-work/
No There There,https://www.nationalreview.com/the-weekend-jolt/no-there-there/
"What’s So Funny about Corona, Politics, the Media, and the Culture?",https://www.nationalreview.com/corner/coronavirus-culture-politics-media-p-j-orourke-andrew-ferguson/
"Barr and State Lockdowns, Again",https://www.nationalreview.com/corner/coronavirus-politics-bill-barr-state-lockdowns/
"Sweden Bucked Conventional Wisdom, and Other Countries Are Following",https://www.nationalreview.com/2020/05/coronavirus-crisis-sweden-refused-lockdown-other-countries-following/
The Coronavirus Reset,https://www.nationalreview.com/2020/05/coronavirus-pandemic-restarting-culture-on-virtue/
Sixth Circuit Injunction Against Kentucky Ban on Drive-In Religious Services,https://www.nationalreview.com/bench-memos/sixth-circuit-injunction-against-kentucky-ban-on-drive-in-religious-services/
"Lightfoot and Cuomo, the So-Called Heroes of the Pandemic",https://www.nationalreview.com/corner/lightfoot-and-cuomo-the-so-called-heroes-of-the-pandemic/
J. Crew Becomes First National Retailer to File for Bankruptcy since Pandemic Began,https://www.nationalreview.com/news/j-crew-becomes-first-national-retailer-to-file-for-bankruptcy-since-pandemic-began/
Justice Department Intervenes against Northam’s Communal Worship Restrictions,https://www.nationalreview.com/2020/05/justice-department-intervenes-against-northams-communal-worship-restrictions/
"Internal CDC Models Project 3,000 Daily COVID Deaths by June 1",https://www.nationalreview.com/news/internal-cdc-models-project-3000-daily-covid-deaths-by-june-1/
Free O.C.,https://www.nationalreview.com/2020/05/free-o-c/
Two New Lockdown Studies,https://www.nationalreview.com/corner/two-new-lockdown-studies/
ACLU Sues to Stop Arkansas from Requiring COVID-19 Tests before Abortion Procedures,https://www.nationalreview.com/corner/aclu-sues-to-stop-arkansas-from-requiring-covid-19-tests-before-abortion-procedures/
Sweden’s COVID-19 Fatality Rate Is High,https://www.nationalreview.com/corner/swedens-covid-19-fatality-rate-is-high/
"‘Oh, the Places You Can’t Go!’",https://www.nationalreview.com/corner/oh-the-places-you-cant-go/
Beijing Believes Anti-CCP Sentiment at Highest Since Tiananmen Square: Report,https://www.nationalreview.com/news/beijing-believes-anti-ccp-sentiment-at-highest-since-tiananmen-square-report/
Evaluating Sweden,https://www.nationalreview.com/corner/evaluating-sweden/
COVID-19 Won’t Lead to Higher-Ed Reform,https://www.nationalreview.com/2020/05/coronavirus-higher-education-pandemic-wont-disrupt-reform/
Texas Museums: All Hat and No Cattle?,https://www.nationalreview.com/2020/05/coronavirus-economy-how-texas-museums-can-start-reopening/
The War between Experience and Credentials,https://www.nationalreview.com/2020/05/coronavirus-response-war-between-experience-credentials/
Is a Mental-Health Crisis Looming?,https://www.nationalreview.com/2020/05/coronavirus-pandemic-mental-health-crisis-looms-we-can-contain-it/
The Media’s Coronavirus Failures,https://www.nationalreview.com/2020/05/coronavirus-pandemic-media-failures/
Some Free Advice for AOC,https://www.nationalreview.com/the-tuesday/free-advice-alexandria-ocasio-cortez-meet-praise-criticism-with-equal-scorn/
"Researcher Behind Model Predicting 3,000 Daily Deaths Claims It Was Not ‘Intended to Be a Forecast’",https://www.nationalreview.com/news/researcher-behind-model-predicting-3000-daily-deaths-claims-it-was-not-intended-to-be-a-forecast/
"Whichever Model You Use, This Virus Is Going to Kill a Lot of People",https://www.nationalreview.com/the-morning-jolt/whichever-model-you-use-this-virus-is-going-to-kill-a-lot-of-people/
"Ready or Not, the Lockdowns Are Starting to Give Way",https://www.nationalreview.com/2020/05/ready-or-not-the-lockdowns-are-starting-to-give-way/
Measuring the Impact of the Paycheck Protection Program,https://www.nationalreview.com/corner/measuring-the-impact-of-the-paycheck-protection-program/
"New York Reports 1,700 More Coronavirus Deaths at Nursing Homes",https://www.nationalreview.com/news/new-york-reports-1700-more-coronavirus-deaths-at-nursing-homes/
Will COVID-19 Cause a Zombie Apocalypse to Hit the Economy?,https://www.nationalreview.com/2020/05/will-covid-19-cause-a-zombie-apocalypse-to-hit-the-economy/
Sasse Calls to Protect Americans with Disabilities in COVID-19 Legislation,https://www.nationalreview.com/corner/sasse-calls-to-protect-americans-with-disabilities-in-covid-19-legislation/
Our Fiscal Outlook Is Very Bleak,https://www.nationalreview.com/corner/our-fiscal-outlook-is-very-bleak/
The Opposite of Reaganism,https://www.nationalreview.com/corner/the-opposite-of-reaganism/
COVID-19 Mysteries,https://www.nationalreview.com/corner/covid-19-mysteries/
Our Disagreement About Total Deaths Isn’t Really About the Total Deaths,https://www.nationalreview.com/corner/our-disagreement-about-total-deaths-isnt-really-about-the-total-deaths/
Elected Officials Must Keep Us Better Informed about the Coronavirus,https://www.nationalreview.com/2020/05/elected-officials-must-keep-us-better-informed-about-the-coronavirus/
"US Coronavirus Death Toll Hits 70,000",https://www.nationalreview.com/news/coronavirus-pandemic-united-states-death-toll-hits-70000/
Are We Done with China Now?,https://www.nationalreview.com/2020/05/are-we-done-with-china-now/
How Advocates of ‘Corporate Social Responsibility’ Distort Shareholder Power,https://www.nationalreview.com/2020/05/corporate-social-responsibility-advocates-distort-shareholder-power/
FREMM Selection Signals U.S. Engagement,https://www.nationalreview.com/2020/05/us-navy-fremm-frigate-design-selection-signals-engagement/
Why They’ll Never Remake ,https://www.nationalreview.com/2020/05/movie-review-network-modern-journalism-tragedy-not-satire/
College Ransomware Attacks Aren’t Taking a COVID-19 Break,https://www.nationalreview.com/corner/college-ransomware-attacks-arent-taking-a-covid-19-break/
Are You Looking for Light in These Coronavirus Times?,https://www.nationalreview.com/corner/are-you-looking-for-light-in-these-coronavirus-times/
Whistleblower Complaint Claims HHS Pushed ‘Political Connections and Cronyism’ in Doling Out Drug Contracts,https://www.nationalreview.com/news/whistleblower-complaint-claims-hhs-pushed-political-connections-and-cronyism-in-doling-out-drug-contracts/
Why Hydroxychloroquine Didn’t Turn Out to Be a Miracle Pill,https://www.nationalreview.com/the-morning-jolt/why-hydroxychloroquine-works-for-some-coronavirus-patients-but-not-others/
Schiff: Trump Admin. Using Coronavirus Lab-Origin Story to ‘Deflect Attention’ from U.S. Failures,https://www.nationalreview.com/news/schiff-trump-admin-using-coronavirus-lab-origin-story-to-deflect-attention-from-u-s-failures/
COVID-19 as an Ally in the War against Cash,https://www.nationalreview.com/corner/covid-19-as-an-ally-in-the-war-against-cash/
Chinese Researcher on ‘Verge of Making Very Significant’ COVID-19 Discovery Killed in Apparent Homicide,https://www.nationalreview.com/news/chinese-researcher-on-verge-of-making-very-significant-covid-19-discovery-killed-in-apparent-homicide/
American Universities Must Stop Covering for the Chinese Communist Party,https://www.nationalreview.com/2020/05/american-universities-must-stop-covering-for-the-chinese-community-party/
"Texas AG, Governor Urge Judge to Reverse ‘Shameful’ Prison Sentence Given to Woman for Opening Hair Salon",https://www.nationalreview.com/news/texas-ag-governor-urge-judge-to-reverse-shameful-prison-sentence-given-to-woman-for-opening-hair-salon/
Enough Already with the IHME COVID-19 Model,https://www.nationalreview.com/2020/05/enough-already-with-the-ihme-covid-19-model/
Inflation: A Misguided Fear,https://www.nationalreview.com/2020/05/inflation-a-misguided-fear/
"Samaritan’s Purse, Excluded from NYC for the Sake of ‘Inclusion’",https://www.nationalreview.com/2020/05/samaritans-purse-excluded-from-nyc-for-the-sake-of-inclusion/
Aiding the States,https://www.nationalreview.com/corner/aiding-the-states/
‘Professor Lockdown’ Modeler Resigns in Disgrace,https://www.nationalreview.com/corner/professor-lockdown-modeler-resigns-in-disgrace/
Why Congress’s Battle over Balloting May Fizzle,https://www.nationalreview.com/2020/05/elections-policy-balloting-congressional-battle-may-fizzle/
"Net-Zero Greenhouse-Gas Emissions, and Extinction Capitalism",https://www.nationalreview.com/2020/05/climate-change-politics-net-zero-greenhouse-gas-emissions-extinction-capitalism/
Freeing the School-Choice Genie,https://www.nationalreview.com/2020/05/coronavirus-pandemic-more-educational-choices-for-parents/
Big Tech Is Not Engaging in Coronavirus Censorship,https://www.nationalreview.com/2020/05/coronavirus-big-tech-content-moderation-not-censorship/
Michigan Republican Lawmakers Sue Gov. Whitmer over State of Emergency Extension,https://www.nationalreview.com/news/michigan-republican-lawmakers-sue-gov-whitmer-over-state-of-emergency-extension/
What’s Going On with New York?,https://www.nationalreview.com/the-morning-jolt/whats-going-on-with-new-york/
McCarthy Confirms GOP Launching ‘China Task Force’ to Examine CCP’s COVID ‘Coverup’,https://www.nationalreview.com/news/mccarthy-confirms-gop-launching-china-task-force-to-examine-ccps-covid-coverup/
Conducting More Tests Means the Number of Cases Will Go Up. Full Stop.,https://www.nationalreview.com/corner/conducting-more-tests-means-the-number-of-cases-will-go-up-full-stop/
Texas Gov. to Retroactively Overturn Jail Sentences for Lockdown Violators,https://www.nationalreview.com/news/texas-gov-to-retroactively-overturn-jail-sentences-for-lockdown-violators/
The COVID-19 Economy and a Taste of ‘Net Zero’,https://www.nationalreview.com/corner/the-covid-19-economy-and-a-taste-of-net-zero/
‘How Much Is a Human Life Worth?’,https://www.nationalreview.com/2020/05/how-much-is-a-human-life-worth/
The Vaporware Presidency,https://www.nationalreview.com/2020/05/the-vaporware-presidency/
CARES Act and Regulatory Fixes Needed for a Faster Recovery,https://www.nationalreview.com/corner/cares-act-and-regulatory-fixes-needed-for-a-faster-recovery/
"LA City Council Votes to Identify Hotels Refusing to Take in Homeless, Proposes ‘Commandeering’ Them",https://www.nationalreview.com/news/la-city-council-votes-to-identify-hotels-refusing-to-take-in-homeless-proposes-commandeering-them/
Neil Ferguson’s ‘Error of Judgment’,https://www.nationalreview.com/2020/05/neil-fergusons-error-of-judgment/
Michigan Gov. Calls for Banning Guns in Capitol after Lockdown Protest,https://www.nationalreview.com/news/michigan-gov-voices-support-for-banning-guns-in-capitol-after-lockdown-protest/
‘The Grieving Families Are the Most Hurting Families’: A Catholic Priest Begs the Governor of Rhode Island on Their Behalf,https://www.nationalreview.com/corner/the-grieving-families-are-the-most-hurting-families-a-catholic-priest-begs-the-governor-of-rhode-island-on-their-behalf/
Let the Doctors Work,https://www.nationalreview.com/2020/05/let-the-doctors-work/
Media Outlets Mislead Readers about COVID-19 Data,https://www.nationalreview.com/corner/coronavirus-pandemic-media-outlets-mislead-readers-about-covid-19-data/
A Pause for Skepticism,https://www.nationalreview.com/2020/05/coronavirus-lockdowns-britain-pause-for-skepticism/
"Coronavirus Unemployment Hits 14.7 Percent, Highest Since Great Depression",https://www.nationalreview.com/news/coronavirus-unemployment-hits-14-7-percent-highest-since-great-depression/
Let’s Talk About the Swedish Approach,https://www.nationalreview.com/the-morning-jolt/lets-talk-about-the-swedish-approach/
